"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Altersgruppen","15 bis 17 Jahre",2017,"25 Laim",1.8,1020,56281,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"Stadt München",2.2,33207,1542860,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"01 Altstadt - Lehel",1.5,332,21454,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"02 Ludwigsvorstadt - Isarvorstadt",1.3,699,54915,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"03 Maxvorstadt",1.2,640,53443,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"04 Schwabing - West",1.5,1057,69407,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"05 Au - Haidhausen",1.7,1064,61999,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"06 Sendling",1.7,720,41230,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"07 Sendling - Westpark",2,1204,59174,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"08 Schwanthalerhöhe",1.8,556,30282,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"09 Neuhausen - Nymphenburg",1.8,1798,99538,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"10 Moosach",2.3,1263,53859,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"11 Milbertshofen - Am Hart",2.3,1770,76255,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"12 Schwabing - Freimann",1.9,1496,77188,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"13 Bogenhausen",2.2,1924,87164,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"14 Berg am Laim",2.1,949,45655,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"15 Trudering - Riem",3.2,2280,71448,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"16 Ramersdorf - Perlach",2.6,2987,113898,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"17 Obergiesing - Fasangarten",1.8,993,54784,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"18 Untergiesing - Harlaching",2.2,1170,54050,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2.2,2075,96200,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"20 Hadern",2.5,1282,50567,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"21 Pasing - Obermenzing",2.6,1963,74432,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"22 Aubing - Lochhausen - Langwied",2.6,1202,45571,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"23 Allach - Untermenzing",2.9,937,32248,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"24 Feldmoching - Hasenbergl",2.9,1785,61764,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2016,"25 Laim",1.9,1061,56335,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"Stadt München",2.3,34298,1521678,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"01 Altstadt - Lehel",1.5,312,21122,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"02 Ludwigsvorstadt - Isarvorstadt",1.3,698,54049,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"03 Maxvorstadt",1.2,628,53743,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"04 Schwabing - West",1.5,1047,68527,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"05 Au - Haidhausen",1.7,1042,61495,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"06 Sendling",1.8,741,40879,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"07 Sendling - Westpark",2,1154,58398,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"08 Schwanthalerhöhe",1.8,561,30381,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"09 Neuhausen - Nymphenburg",1.9,1842,98702,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"10 Moosach",2.3,1234,53261,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"11 Milbertshofen - Am Hart",2.4,1779,75488,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"12 Schwabing - Freimann",3.6,2715,75020,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"13 Bogenhausen",2.2,1896,85947,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"14 Berg am Laim",2.1,930,45035,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"15 Trudering - Riem",3.2,2252,69830,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"16 Ramersdorf - Perlach",2.7,3064,112371,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"17 Obergiesing - Fasangarten",1.8,964,54402,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"18 Untergiesing - Harlaching",2.1,1117,53377,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2.2,2061,93602,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"20 Hadern",2.6,1282,50257,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"21 Pasing - Obermenzing",2.6,1899,73320,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"22 Aubing - Lochhausen - Langwied",2.8,1219,43682,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"23 Allach - Untermenzing",3,943,31882,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"24 Feldmoching - Hasenbergl",3,1846,61534,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2015,"25 Laim",1.9,1072,55374,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"Stadt München",2.2,32784,1490681,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"01 Altstadt - Lehel",1.4,297,20806,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"02 Ludwigsvorstadt - Isarvorstadt",1.2,651,52177,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"03 Maxvorstadt",1.1,575,52575,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"04 Schwabing - West",1.5,995,67094,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"05 Au - Haidhausen",1.7,1028,60756,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"06 Sendling",1.8,716,40422,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"07 Sendling - Westpark",2,1124,56485,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"08 Schwanthalerhöhe",1.9,575,30083,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"09 Neuhausen - Nymphenburg",1.8,1789,97521,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"10 Moosach",2.3,1215,52657,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"11 Milbertshofen - Am Hart",2.4,1769,74667,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"12 Schwabing - Freimann",2.6,1852,71802,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"13 Bogenhausen",2.2,1870,83900,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"14 Berg am Laim",2.2,957,44022,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"15 Trudering - Riem",3.2,2204,68063,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"16 Ramersdorf - Perlach",2.7,3026,110099,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"17 Obergiesing - Fasangarten",1.8,967,52743,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"18 Untergiesing - Harlaching",2.1,1090,52452,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2.2,1974,91412,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"20 Hadern",2.6,1274,49874,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"21 Pasing - Obermenzing",2.6,1850,71880,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"22 Aubing - Lochhausen - Langwied",2.9,1233,42859,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"23 Allach - Untermenzing",2.9,921,31353,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"24 Feldmoching - Hasenbergl",3,1786,60262,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2014,"25 Laim",1.9,1045,54714,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"Stadt München",2.2,31643,1464962,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"01 Altstadt - Lehel",1.4,291,20422,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"02 Ludwigsvorstadt - Isarvorstadt",1.2,596,50620,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"03 Maxvorstadt",1,508,51642,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"04 Schwabing - West",1.4,949,65892,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"05 Au - Haidhausen",1.7,1032,59752,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"06 Sendling",1.8,711,39953,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"07 Sendling - Westpark",1.9,1077,55405,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"08 Schwanthalerhöhe",1.9,564,29663,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"09 Neuhausen - Nymphenburg",1.8,1769,95906,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"10 Moosach",2.5,1269,51537,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"11 Milbertshofen - Am Hart",2.3,1714,73617,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"12 Schwabing - Freimann",1.9,1356,69676,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"13 Bogenhausen",2.2,1770,82138,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"14 Berg am Laim",2.2,927,43068,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"15 Trudering - Riem",3.1,2089,67009,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"16 Ramersdorf - Perlach",2.7,2964,108244,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"17 Obergiesing - Fasangarten",1.8,937,51499,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"18 Untergiesing - Harlaching",2,1025,51937,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2.3,2082,90790,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"20 Hadern",2.6,1251,48945,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"21 Pasing - Obermenzing",2.6,1827,70783,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"22 Aubing - Lochhausen - Langwied",2.9,1247,42305,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"23 Allach - Untermenzing",2.9,889,30737,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"24 Feldmoching - Hasenbergl",3,1780,59391,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2013,"25 Laim",1.9,1019,54030,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"Stadt München",2.1,30634,1439474,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"01 Altstadt - Lehel",1.4,280,20048,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"02 Ludwigsvorstadt - Isarvorstadt",1.2,602,49657,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"03 Maxvorstadt",1.1,539,50877,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"04 Schwabing - West",1.4,883,64770,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"05 Au - Haidhausen",1.7,1001,58881,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"06 Sendling",1.8,702,39567,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"07 Sendling - Westpark",2,1077,54552,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Altersgruppen","15 bis 17 Jahre",2012,"08 Schwanthalerhöhe",1.9,559,29402,NA,NA,NA,"Hauptwohnsitzbevölkerung (15 bis 17 Jahre)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
