"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Einpersonenhaushalte","bis 29 Jahre",2021,"23 Allach - Untermenzing",18.1,1204,6641,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2021,"24 Feldmoching - Hasenbergl",18.5,2472,13338,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2021,"25 Laim",20,3812,19034,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"Stadt München",20,89854,449561,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"01 Altstadt - Lehel",21.2,1688,7979,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"02 Ludwigsvorstadt - Isarvorstadt",23.2,4611,19915,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"03 Maxvorstadt",28.6,6299,22002,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"04 Schwabing - West",22.9,5589,24442,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"05 Au - Haidhausen",19.9,4238,21292,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"06 Sendling",20.8,3048,14649,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"07 Sendling - Westpark",21.5,3988,18529,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"08 Schwanthalerhöhe",22.1,2328,10513,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"09 Neuhausen - Nymphenburg",19.6,6271,31956,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"10 Moosach",18.8,2726,14508,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"11 Milbertshofen - Am Hart",21.3,4369,20470,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"12 Schwabing - Freimann",22.9,4996,21838,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"13 Bogenhausen",17,4159,24453,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
"Einpersonenhaushalte","bis 29 Jahre",2020,"14 Berg am Laim",18.1,2483,13700,NA,NA,NA,"Privathaushalte (Einpersonen) (bis 29 Jahre)","Privathaushalte (Einpersonen)",NA,NA,NA
