"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Nichtdeutsche","insgesamt",2022,"21 Pasing - Obermenzing",25.7,20635,80309,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2022,"22 Aubing - Lochhausen - Langwied",31.9,17399,54619,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2022,"23 Allach - Untermenzing",26.6,9574,36017,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2022,"24 Feldmoching - Hasenbergl",34.5,21744,63110,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2022,"25 Laim",30.8,17529,56855,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"Stadt München",28.8,450391,1562128,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"01 Altstadt - Lehel",24.7,5090,20626,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"02 Ludwigsvorstadt - Isarvorstadt",27.8,14144,50943,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"03 Maxvorstadt",25.5,13061,51228,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"04 Schwabing - West",23.3,15898,68255,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"05 Au - Haidhausen",23.6,14694,62315,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"06 Sendling",27,11010,40704,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"07 Sendling - Westpark",29.6,17950,60540,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"08 Schwanthalerhöhe",31.7,9165,28870,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"09 Neuhausen - Nymphenburg",25.1,24954,99415,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"10 Moosach",33,18116,54928,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"11 Milbertshofen - Am Hart",42,31739,75658,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"12 Schwabing - Freimann",30.4,23650,77701,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"13 Bogenhausen",25.8,23913,92593,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
"Nichtdeutsche","insgesamt",2021,"14 Berg am Laim",33.3,15591,46769,NA,NA,NA,"Hauptwohnsitzbevölkerung (nichtdeutsch)","Hauptwohnsitzbevölkerung (insgesamt)",NA,NA,NA
