"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Haushalte mit Kindern","deutsch",2012,"05 Au - Haidhausen",12.8,3293,25815,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"06 Sendling",11.3,1927,17128,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"07 Sendling - Westpark",11.2,2480,22230,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"08 Schwanthalerhöhe",11.7,1285,11016,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"09 Neuhausen - Nymphenburg",12.2,4927,40387,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"10 Moosach",12.9,2379,18478,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"11 Milbertshofen - Am Hart",11.1,2437,22054,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"12 Schwabing - Freimann",12.3,3308,26842,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"13 Bogenhausen",14.3,4763,33359,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"14 Berg am Laim",11.4,1831,16121,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"15 Trudering - Riem",23,5235,22717,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"16 Ramersdorf - Perlach",13.1,4729,36205,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"17 Obergiesing - Fasangarten",11,2196,20011,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"18 Untergiesing - Harlaching",12.1,2782,23061,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",13.2,4712,35754,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"20 Hadern",14.8,2579,17398,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"21 Pasing - Obermenzing",17.5,4805,27416,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"22 Aubing - Lochhausen - Langwied",17.1,2514,14662,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"23 Allach - Untermenzing",20.9,2342,11189,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"24 Feldmoching - Hasenbergl",16.9,3151,18614,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","deutsch",2012,"25 Laim",9.7,2292,23614,NA,NA,NA,"Privathaushalte (mit Kindern) (deutsch)","Privathaushalte (deutsch)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"Stadt München",51.9,46303,89254,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"01 Altstadt - Lehel",42.5,381,897,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"02 Ludwigsvorstadt - Isarvorstadt",40.5,872,2151,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"03 Maxvorstadt",38.5,891,2313,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"04 Schwabing - West",40.9,1368,3342,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"05 Au - Haidhausen",45.9,1514,3300,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"06 Sendling",46.3,960,2072,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"07 Sendling - Westpark",51.5,1913,3714,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"08 Schwanthalerhöhe",50.1,854,1705,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"09 Neuhausen - Nymphenburg",50.7,2846,5615,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"10 Moosach",54.2,1861,3433,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"11 Milbertshofen - Am Hart",54.8,2896,5289,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"12 Schwabing - Freimann",50.2,1960,3905,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"13 Bogenhausen",49,2398,4891,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"14 Berg am Laim",56.4,1781,3159,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"15 Trudering - Riem",56.4,2454,4354,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"16 Ramersdorf - Perlach",55.9,4605,8234,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"17 Obergiesing - Fasangarten",51.9,1570,3023,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"18 Untergiesing - Harlaching",47.8,1167,2439,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",51.6,2862,5546,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"20 Hadern",52.6,1562,2968,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"21 Pasing - Obermenzing",54.4,2242,4121,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"22 Aubing - Lochhausen - Langwied",62.9,2463,3918,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"23 Allach - Untermenzing",59.7,1016,1701,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"24 Feldmoching - Hasenbergl",58.3,2385,4089,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2024,"25 Laim",48.2,1482,3075,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"Stadt München",52.5,46129,87858,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"01 Altstadt - Lehel",43,389,904,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"02 Ludwigsvorstadt - Isarvorstadt",40.8,868,2127,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"03 Maxvorstadt",38.2,878,2300,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"04 Schwabing - West",41.4,1357,3279,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"05 Au - Haidhausen",46.5,1522,3274,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"06 Sendling",46.7,967,2069,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"07 Sendling - Westpark",52.3,1925,3682,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"08 Schwanthalerhöhe",51.7,885,1713,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"09 Neuhausen - Nymphenburg",51.2,2763,5393,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"10 Moosach",54.9,1895,3449,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"11 Milbertshofen - Am Hart",55.3,2904,5247,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"12 Schwabing - Freimann",51,1990,3901,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"13 Bogenhausen",50.5,2454,4864,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"14 Berg am Laim",57.4,1781,3102,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"15 Trudering - Riem",57.7,2494,4324,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"16 Ramersdorf - Perlach",56.6,4659,8231,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"17 Obergiesing - Fasangarten",52.7,1574,2988,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"18 Untergiesing - Harlaching",49,1172,2394,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",51.7,2794,5406,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"20 Hadern",53.2,1565,2942,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"21 Pasing - Obermenzing",54.8,2207,4026,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"22 Aubing - Lochhausen - Langwied",62.2,2225,3575,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"23 Allach - Untermenzing",59.5,1002,1685,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"24 Feldmoching - Hasenbergl",59.5,2385,4009,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2023,"25 Laim",49.6,1474,2974,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"Stadt München",53.3,48190,90445,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"01 Altstadt - Lehel",41.5,385,927,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"02 Ludwigsvorstadt - Isarvorstadt",41.7,982,2355,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"03 Maxvorstadt",40,979,2449,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"04 Schwabing - West",41.9,1449,3456,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"05 Au - Haidhausen",46.6,1596,3422,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"06 Sendling",48.7,1038,2132,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"07 Sendling - Westpark",52.8,2028,3838,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"08 Schwanthalerhöhe",52.8,939,1778,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"09 Neuhausen - Nymphenburg",51.6,2875,5569,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"10 Moosach",56.3,1980,3519,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"11 Milbertshofen - Am Hart",57.1,3092,5418,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"12 Schwabing - Freimann",50.3,2059,4090,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"13 Bogenhausen",51.4,2557,4979,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"14 Berg am Laim",58.5,1867,3190,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"15 Trudering - Riem",59.9,2623,4378,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"16 Ramersdorf - Perlach",58.2,4859,8353,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"17 Obergiesing - Fasangarten",52.8,1641,3109,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"18 Untergiesing - Harlaching",48.1,1196,2487,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",52.2,2923,5597,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"20 Hadern",55.2,1650,2987,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"21 Pasing - Obermenzing",55.6,2298,4132,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"22 Aubing - Lochhausen - Langwied",61.9,2099,3393,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"23 Allach - Untermenzing",60.4,1039,1719,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"24 Feldmoching - Hasenbergl",60.8,2436,4006,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2022,"25 Laim",50.6,1600,3162,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"Stadt München",53.9,47510,88152,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"01 Altstadt - Lehel",41.3,397,961,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"02 Ludwigsvorstadt - Isarvorstadt",42.5,988,2327,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"03 Maxvorstadt",40.8,965,2368,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"04 Schwabing - West",43.3,1449,3344,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"05 Au - Haidhausen",48,1598,3331,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"06 Sendling",48.4,1018,2105,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"07 Sendling - Westpark",53.5,1982,3705,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"08 Schwanthalerhöhe",55.4,986,1779,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"09 Neuhausen - Nymphenburg",52.1,2844,5455,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"10 Moosach",55.9,1891,3383,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"11 Milbertshofen - Am Hart",58.5,3100,5297,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"12 Schwabing - Freimann",51.4,2067,4019,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"13 Bogenhausen",50.7,2493,4917,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"14 Berg am Laim",59.7,1880,3149,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"15 Trudering - Riem",60.9,2634,4322,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"16 Ramersdorf - Perlach",58.1,4749,8175,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"17 Obergiesing - Fasangarten",53.7,1670,3112,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"18 Untergiesing - Harlaching",49.5,1194,2411,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",52.4,2872,5479,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"20 Hadern",54.9,1570,2860,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"21 Pasing - Obermenzing",56.1,2199,3921,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"22 Aubing - Lochhausen - Langwied",62,1944,3138,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"23 Allach - Untermenzing",60.3,980,1626,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"24 Feldmoching - Hasenbergl",62.2,2466,3962,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2021,"25 Laim",52.4,1574,3006,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"Stadt München",54.2,47364,87417,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"01 Altstadt - Lehel",42.8,410,958,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"02 Ludwigsvorstadt - Isarvorstadt",42.5,999,2349,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"03 Maxvorstadt",39.4,936,2376,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"04 Schwabing - West",43.5,1484,3410,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"05 Au - Haidhausen",47.9,1580,3300,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"06 Sendling",48.2,1030,2138,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"07 Sendling - Westpark",54.7,1993,3642,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"08 Schwanthalerhöhe",55.7,993,1784,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"09 Neuhausen - Nymphenburg",52.2,2837,5430,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"10 Moosach",56.8,1920,3378,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"11 Milbertshofen - Am Hart",58.9,3137,5328,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
"Haushalte mit Kindern","gemischt",2020,"12 Schwabing - Freimann",51.4,2114,4112,NA,NA,NA,"Privathaushalte (mit Kindern) (gemischt)","Privathaushalte (gemischt)",NA,NA,NA
